SampleID	Target	Length	Quality_Calculation	Depth_Mean	Depth_RMS	Depth_StdDev	Depth_SNR	Coverage	Match_Bases	Mismatch_Bases	Total_Bases	Identity	BaseQ_mean	BaseQ_RMS	BaseQ_StdDev	BaseQ_SNR	Match_BaseQ_mean	Match_BaseQ_RMS	Match_BaseQ_StdDev	Match_BaseQ_SNR	Mismatch_BaseQ_mean	Mismatch_BaseQ_RMS	Mismatch_BaseQ_StdDev	Mismatch_BaseQ_SNR	MapQ_mean	MapQ_RMS	MapQ_StdDev	MapQ_SNR	Mapped_Reads	Fraction_Reads	Determination
YF_10K_S21	DENV-3-2	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	DENV-3-3	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	DENV-4-1	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	DENV-4-2	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Ebola_Zaire	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	IPC_MTE	156	0	0.506410256410256	0.711625081352714	0.499958906924114	1.01290375948262	0.506410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5	26.1629509039023	18.5	1	0	0	Negative	
YF_10K_S21	LASV-1	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-10	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-11	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-12	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-4	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-5	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-6	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-7	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-8	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	LASV-9	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	MARV_Angola	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	MARV_Ci67	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	MARV_Musoke	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Marburg_Ravn	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Plasmodium_falciparum_1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Plasmodium_falciparum_3	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	RVFV	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	WNV-1	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	WNV-2	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	YF-1	231	0.971987737029994	381709.623376623	408381.79190662	145166.977589732	2.62945216408241	0.982683982683983	75535200	684674	76219874	0.991017119760655	37.9104683046309	38.0215526643709	2.90428303254159	13.0532967620083	37.9235350803334	38.0312316743935	2.86008211107858	13.2595966155782	36.1142032558561	36.7546225732407	6.83129590166405	5.28658160555729	59.8848549348129	59.9382383659517	2.5291436989736	23.6779171381666	504732	0.999893023974516	Positive	
YF_10K_S21	YF-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	YF-3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Zika_1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S21	Zika_2	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CCHFV-1	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CCHFV-2	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CCHFV-3	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CCHFV-4	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CHIKV-1	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	CHIKV-2	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-1-1	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-1-2	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-1-3	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-1-4	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-1	231	0.485768636674408	173.112554112554	185.323549992488	66.1578550925452	2.6166591082857	0.982683982683983	31193	911	32104	0.971623473710441	37.7097688617532	37.86512441384	3.42651123867057	11.0052955426418	37.7023370628025	37.8570104407211	3.4186283085017	11.0284984679503	37.8814489571899	38.1006236065718	4.08085090556809	9.28273289903899	30.5259259259259	32.9561998888086	12.4209080777532	2.45762433268468	214	0.00254425699373447	Negative	
YF_10K_S32	DENV-2-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-4	231	0	0.649350649350649	0.80582296402538	0.477173326516204	1.36082763487954	0.649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-5	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-6	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-2-7	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-3-1	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-3-2	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-3-3	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-4-1	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	DENV-4-2	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Ebola_Zaire	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	IPC_MTE	156	0	15.9294871794872	16.2008625917865	2.95286080208707	5.39459468195327	0.967948717948718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.1666666666667	57.1007880856298	14.7356333046425	3.74375946565434	0	0	Negative	
YF_10K_S32	LASV-1	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-10	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-11	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-12	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-4	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-5	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-6	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-7	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-8	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	LASV-9	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	MARV_Angola	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	MARV_Ci67	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	MARV_Musoke	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Marburg_Ravn	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Plasmodium_falciparum_1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Plasmodium_falciparum_3	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	RVFV	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	WNV-1	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	WNV-2	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	YF-1	231	0.97218094259936	62944.5887445887	67326.5648396547	23892.3644891588	2.63450646641315	0.982683982683983	12555682	113461	12669143	0.991044303470251	37.8969106254529	38.0102429697134	2.93304204931984	12.9206843912248	37.9110422675566	38.0206973858053	2.88553355387123	13.1383127452097	36.0381628929764	36.6820799645464	6.84293839112078	5.26647484357577	59.8951155375186	59.9430996933324	2.39798573642218	24.9772609685672	83897	0.997455743006265	Positive	
YF_10K_S32	YF-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	YF-3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Zika_1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S32	Zika_2	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	CCHFV-1	188	0.0241895248271612	3.56914893617021	8.32932527726394	7.52587771930309	0.474250189717502	0.23936170212766	671	3299	3970	0.169017632241814	37.5214105793451	37.6720503200299	3.36557921479676	11.1485744903529	36.7451564828614	36.881693486824	3.17061342740873	11.5892893675444	37.6792967565929	37.8307841948567	3.38213375347942	11.140687951158	35.875	42.234464599424	22.2875385585757	1.60964387815702	32	0.00596125186289121	Negative	
Serum_S30	CCHFV-2	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	CCHFV-3	188	0	1.06382978723404	3.26164036526721	3.08327164812541	0.345032779671177	0.106382978723404	200	1047	1247	0.160384923817161	38.1748195669607	38.2277184815512	2.01037591875883	18.9888961615344	37.295	37.3426699634614	1.88625952615222	19.7719346054559	38.3428844317096	38.3944614558807	1.98944312400833	19.2731744722897	0	0	0	0	10	0.0018628912071535	Negative	
Serum_S30	CCHFV-4	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	CHIKV-1	206	0.0238222716893381	4.32038834951456	13.3736445642928	12.6565640456412	0.34135554751943	0.203883495145631	890	4453	5343	0.166573086281115	37.0031817331087	37.2558368547695	4.33150336208252	8.54280341948486	35.7662921348315	36.0744548418244	4.70517152298666	7.60148529338382	37.2503929934875	37.4874902406823	4.20953042226625	8.84906135764031	42.0869565217391	42.2950300297493	4.19018567066322	10.0441746093503	46	0.00856929955290611	Negative	
Serum_S30	CHIKV-2	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-1-1	211	0.0103221748050296	0.360189573459716	1.20031591418212	1.14499858733964	0.314576434802949	0.0900473933649289	76	366	442	0.171945701357466	38.3280542986425	38.3496358540175	1.28639955537002	29.7948286274227	37.4605263157895	37.5	1.72016515022376	21.7772847629872	38.5081967213115	38.5237135117091	1.0932922779461	35.2222342534555	40	40	0	0	4	0.000745156482861401	Negative	
Serum_S30	DENV-1-2	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-1-3	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-1-4	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-2-1	231	0.162809323086391	533.4329004329	721.318090636016	485.54003811687	1.09863833784291	0.982683982683983	54614	77656	132270	0.412897860436985	25.2975329084159	27.1794163571766	9.93758030228543	2.54564311823453	25.8575090636101	27.5838142885983	9.60500055872984	2.69208824148465	24.9007803646853	26.8897768377242	10.1494450888861	2.45341298431697	35.2125572269457	40.3056341781268	19.6117301643698	1.79548448463354	882	0.164307004470939	Negative	
Serum_S30	DENV-2-2	231	0.00906185206526504	0.346320346320346	1.176979772673	1.12487492771682	0.307874535903541	0.0865800865800866	80	506	586	0.136518771331058	37.4436860068259	37.6091358445805	3.5238440939316	10.6258066499899	36.15	36.4060434543497	4.31016240993306	8.38715495190851	37.6482213438735	37.795842254137	3.33723258738603	11.2812698420167	46	46	0	0	4	0.000745156482861401	Negative	
Serum_S30	DENV-2-3	231	0.056255539922499	14.1774891774892	23.1117181349963	18.2524057530423	0.776746329733882	0.658008658008658	2181	7291	9472	0.230257601351351	28.8496621621622	30.6852826440616	10.453877944335	2.75970910659004	26.9752407152682	28.7809240023361	10.0338414768014	2.68842604077771	29.4103689480181	31.2323904574739	10.5115370916703	2.79791325393541	28.5714285714286	37.1249957053526	23.7052478474747	1.20527862671017	66	0.0122950819672131	Negative	
Serum_S30	DENV-2-4	231	0.106636841915326	54.3203463203463	93.4037922049656	75.984000775861	0.714891895210697	0.835497835497836	9167	17568	26735	0.342883860108472	24.585359467345	26.4948738850741	9.87615522596786	2.48936543673407	24.6595396531035	26.3694497147546	9.34103754172883	2.63991441453297	24.5452527322404	26.5593329570236	10.1453800043411	2.41935272229703	33.6117647058824	40.3110941767337	22.2538443214176	1.51038014917421	178	0.0331594634873323	Negative	
Serum_S30	DENV-2-5	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-2-6	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-2-7	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	DENV-3-1	230	0.0160128293710708	2.14782608695652	6.92192483910804	6.58026493223871	0.326404196346818	0.165217391304348	494	2904	3398	0.145379635079459	37.8513831665686	37.9513140300803	2.75227705498192	13.7527517798593	37.3603238866397	37.4344230941077	2.35419444270111	15.8696848522732	37.9349173553719	38.0385434148571	2.80585644056689	13.5199067232775	40	40	0	0	26	0.00484351713859911	Negative	
Serum_S30	DENV-3-2	230	0.00863486237111206	3.15217391304348	10.910107001428	10.4448185433993	0.301793075671527	0.0869565217391304	725	4200	4925	0.147208121827411	37.3409137055838	37.5495611578512	3.95293647550214	9.44637333207848	36.248275862069	36.5418607381575	4.62277873515973	7.84123098654353	37.5295238095238	37.7207849739056	3.79373980104125	9.89248756575852	40.4736842105263	40.5060099504415	1.6179395946252	25.0155718699141	38	0.00707898658718331	Negative	
Serum_S30	DENV-3-3	230	0.0183219181914834	2.32173913043478	6.9944077040472	6.59782286369091	0.351894735339404	0.169565217391304	534	2796	3330	0.16036036036036	37.4864864864865	37.6479902673592	3.48346121976938	10.7612756742468	36.6779026217228	36.8642615926528	3.70205916254075	9.90743286678069	37.6409155937053	37.7958241140182	3.41844902336579	11.0111092300695	40.4285714285714	40.458091191468	1.54523626091314	26.16335925529	28	0.00521609538002981	Negative	
Serum_S30	DENV-4-1	233	0.019525609654365	2.14592274678112	5.27037228612313	4.81371370141415	0.445793597186866	0.175965665236052	500	2608	3108	0.160875160875161	37.3587516087516	37.5110236907352	3.37647398368437	11.0644275031511	36.464	36.6264385383018	3.44567903322408	10.582529495175	37.5302914110429	37.6782420411686	3.33573828635875	11.2509700070057	41.3846153846154	41.5284888313479	3.45383758779133	11.9822123457404	26	0.00484351713859911	Negative	
Serum_S30	DENV-4-2	233	0.00920577387681793	1.47639484978541	5.14176703481822	4.92524379984084	0.299760765108342	0.0858369098712446	344	1830	2174	0.158233670653174	37.8647654093836	37.9550162253915	2.6158740722899	14.4749954940443	37.0058139534884	37.1202477187003	2.91247735398573	12.7059576627595	38.0262295081967	38.1098928682072	2.52384702709543	15.0667727084708	40.6666666666667	40.7103590420587	1.88561808316413	21.5667568261897	18	0.0033532041728763	Negative	
Serum_S30	Ebola_Zaire	181	0.0201743780636216	19.6850828729282	57.3162690353498	53.8298449600085	0.365690870697337	0.138121546961326	3561	17303	20864	0.170676763803681	37.4478527607362	37.6310593229432	3.70876655737371	10.0971177833458	36.7000842459983	36.9110324836832	3.94057550976249	9.31338180300733	37.6017453620759	37.7775398701184	3.64022861424759	10.3295010689454	51.3470588235294	51.4827783883915	3.73577579108352	13.7446842891599	170	0.0316691505216095	Negative	
Serum_S30	IPC_MTE	156	0.269583268942497	107.474358974359	111.602660569333	30.0735100911828	3.57372181193672	0.974358974358974	8212	9232	17444	0.47076358633341	31.396936492456	32.7861086397988	9.44252607247544	3.32505690230252	31.5607647345348	32.8194499227123	9.00191216357742	3.50600674179344	31.2069974003466	32.7333096767143	9.87891065079751	3.15895127544527	41.5562913907285	48.4530905800132	24.9153894732519	1.66789651975304	122	0.0227272727272727	Negative	
Serum_S30	LASV-1	203	0.00268968505780332	1.59605911330049	4.45668811624924	4.16108931319283	0.383567617316011	0.197044334975369	324	1654	1978	0.163801820020222	37.3326592517695	37.5575863874095	4.10424760936725	9.09610306321772	35.6049382716049	36.0496913567035	5.64522963118262	6.30708413966609	37.671100362757	37.8459296273606	3.63353640661854	10.36761329655	5	14.142135623731	13.228756555323	0.377964473009227	16	0.0029806259314456	Negative	
Serum_S30	LASV-10	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-11	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-12	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-4	208	0	2.14423076923077	6.83458400062055	6.4895156113398	0.330414609910782	0.100961538461538	446	2134	2580	0.172868217054264	36.6717054263566	37.0323501987156	5.15567477279539	7.11288183262835	35.1053811659193	35.6838069818439	6.39892912236169	5.48613377248391	36.9990627928772	37.3080341154491	4.79153023659882	7.72176339622566	0	0	0	0	22	0.00409836065573771	Negative	
Serum_S30	LASV-5	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-6	208	0	0.975961538461538	3.09854184068273	2.94082651883877	0.331866409735353	0.100961538461538	203	855	1058	0.19187145557656	37.1947069943289	37.4477077116136	4.34563970670159	8.55908669487013	36.6551724137931	36.9018802837051	4.25994175875768	8.6046182059735	37.3228070175439	37.5761371334434	4.35593367747075	8.56826797216416	0	0	0	0	10	0.0018628912071535	Negative	
Serum_S30	LASV-7	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-8	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	LASV-9	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	MARV_Angola	192	0.0246019155779004	11.0208333333333	31.7189809104895	29.7428139663835	0.370537681666217	0.21875	2116	11542	13658	0.154927515009518	37.0581344267096	37.2860401748003	4.116244007435	9.00290030420284	35.82797731569	36.1196420860373	4.58089356892786	7.82117654047034	37.2836596776988	37.495940980579	3.98425790538144	9.35774253653125	43.5555555555556	43.7924397331066	4.54877544232416	9.57522658742222	108	0.0201192250372578	Negative	
Serum_S30	MARV_Ci67	192	0.0171874914304205	16.9166666666667	51.3703870597319	48.5050827806279	0.348760700876958	0.135416666666667	3248	17011	20259	0.160323806703194	37.5683893578163	37.7071676884993	3.23212254534371	11.6234421284361	36.2567733990148	36.4652054278671	3.89327491824634	9.31266714022497	37.8188231144554	37.9396799790481	3.02587758346625	12.4984643533175	47.5	47.7111098173161	4.48330235429198	10.5948687477049	160	0.029806259314456	Negative	
Serum_S30	MARV_Musoke	181	0.0242624146969822	2.34254143646409	5.9834024578308	5.5057791992437	0.425469556931355	0.220994475138122	424	2256	2680	0.158208955223881	38.2951492537313	38.3234320978849	1.47207044520083	26.0144814255182	37.2334905660377	37.2965234355343	2.16745026382093	17.1784751823555	38.4946808510638	38.5133761418546	1.1998700007548	32.0823762798036	41.6363636363636	41.800391472721	3.69945271806833	11.2547359864905	22	0.00409836065573771	Negative	
Serum_S30	Marburg_Ravn	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S30	Plasmodium_falciparum_1	194	0.0405729244836295	16.6907216494845	37.6251177345146	33.7204581130729	0.494973158238731	0.329896907216495	3238	16871	20109	0.161022427768661	37.666219105873	37.7965546247119	3.13615684671538	12.010311010217	36.5003088326127	36.6656596713501	3.47822573435973	10.4939447926118	37.8899887380712	38.0097554464437	3.01500622342427	12.5671345033039	45.8271604938272	46.2654712194796	6.35336038907766	7.21305855285821	162	0.0301788375558867	Negative	
Serum_S30	Plasmodium_falciparum_3	213	0.03950642131193	46.0798122065728	131.099449761239	122.734333561178	0.37544353620989	0.230046948356808	9802	44657	54459	0.179988615288566	37.3442589838227	37.5556938440152	3.97950512684411	9.3841464688445	36.6834319526627	36.9183089870262	4.15780695029268	8.82278383561807	37.4893073874197	37.6941543657661	3.92442415670936	9.55281740464429	57.247619047619	57.5537016309861	5.9277892006427	9.65749912993063	420	0.0782414307004471	Negative	
